date;sentiment_score_mean_day
2008-06-12;0.09018015054362978
2008-06-13;0.07695562987736901
2008-06-14;-0.06957523364485982
2008-06-15;-0.011212946428571428
2008-06-16;0.11259886363636364
2008-06-17;0.1004539395382052
2008-06-18;0.0832522384174909
2008-06-19;0.07939938478747204
2008-06-20;0.06711584507042254
2008-06-21;-0.025662686567164177
2008-06-22;-0.05762762096774194
2008-06-23;0.10221178489702518
2008-06-24;0.08956967399545111
2008-06-25;0.09000679175475687
2008-06-26;0.08703969298245615
2008-06-27;0.06504202578268876
2008-06-28;-0.015215347721822543
2008-06-29;-0.0257760348583878
2008-06-30;0.09865937815975732
2008-07-01;0.0896970453387672
2008-07-02;0.09985632398753894
2008-07-03;0.0648641015625
2008-07-04;0.04623368506493506
2008-07-05;-0.03932530487804878
2008-07-06;-0.03336881720430108
2008-07-07;0.08604077046548957
2008-07-08;0.09081081362100338
2008-07-09;0.09538789860997547
2008-07-10;0.08474178101372165
2008-07-11;0.05771130573248408
2008-07-12;-0.04291485148514851
2008-07-13;-0.04144533898305085
2008-07-14;0.0913359409190372
2008-07-15;0.08324454434993925
2008-07-16;0.10140573315719947
2008-07-17;0.09372540734603702
2008-07-18;0.06700198220064725
2008-07-19;-0.07063352272727273
2008-07-20;-0.019365356265356265
2008-07-21;0.0918575131042516
2008-07-22;0.09882268483472118
2008-07-23;0.09594145265888457
2008-07-24;0.09411937682570594
2008-07-25;0.05663880887504866
2008-07-26;-0.006930172413793104
2008-07-27;-0.03565430107526881
2008-07-28;0.10875503223997757
2008-07-29;0.09157285680360959
2008-07-30;0.09395928623452295
2008-07-31;0.08792420470262795
2008-08-01;0.05134694989106754
2008-08-02;-0.05586565934065934
2008-08-03;-0.07147163461538461
2008-08-04;0.09536786592865928
2008-08-05;0.11091765133171913
2008-08-06;0.0851935331230284
2008-08-07;0.08621620069895157
2008-08-08;0.04419230202578269
2008-08-09;-0.013752464228934816
2008-08-10;0.0034209742895805143
2008-08-11;0.08956427795874049
2008-08-12;0.09607045680238331
2008-08-13;0.080406944061725
2008-08-14;0.08729523160762942
2008-08-15;0.05298349436392914
2008-08-16;0.015697938144329897
2008-08-17;0.03111016393442623
2008-08-18;0.1003740891959799
2008-08-19;0.09296567036720751
2008-08-20;0.10097096983457671
2008-08-21;0.07838727978501045
2008-08-22;0.059819115734720416
2008-08-23;0.000848320895522388
2008-08-24;0.02404378585086042
2008-08-25;0.09349371047083627
2008-08-26;0.08787476584022039
2008-08-27;0.08377066349300803
2008-08-28;0.08538756688700032
2008-08-29;0.06188342975206612
2008-08-30;-0.030214578005115084
2008-08-31;-0.05856136820925553
2008-09-01;-0.005581153305203938
2008-09-02;0.08013231265108783
2008-09-03;0.09096027054108216
2008-09-04;0.07443509536784741
2008-09-05;0.05471708988311164
2008-09-06;-0.023979856115107917
2008-09-07;-0.04878533916849015
2008-09-08;0.08639160967911624
2008-09-09;0.08849738350361325
2008-09-10;0.08950012933264356
2008-09-11;0.07438809376927823
2008-09-12;0.07522039877300614
2008-09-13;-0.10104467213114753
2008-09-14;-0.09179368635437882
2008-09-15;0.06819464618249535
2008-09-16;0.06882440503966403
2008-09-17;0.08068676545733265
2008-09-18;0.0777920342154504
2008-09-19;0.061371702367531006
2008-09-20;-0.08526216216216216
2008-09-21;-0.03379679487179487
2008-09-22;0.09781629006831319
2008-09-23;0.0779025817148271
2008-09-24;0.07612105668120031
2008-09-25;0.0774772129032258
2008-09-26;0.0349524531024531
2008-09-27;-0.04923819444444444
2008-09-28;-0.011106262626262624
2008-09-29;0.07551161019175202
2008-09-30;0.08986178947368421
2008-10-01;0.0851220591772913
2008-10-02;0.07953493571827837
2008-10-03;0.0517243847027641
2008-10-04;-0.0355026525198939
2008-10-05;-0.034315964523281596
2008-10-06;0.07179207566462167
2008-10-07;0.08752535873912021
2008-10-08;0.06228498293515359
2008-10-09;0.06820640804597701
2008-10-10;0.03451567548985906
2008-10-11;-0.03080322580645161
2008-10-12;0.0010912955465587027
2008-10-13;0.09906493873704052
2008-10-14;0.09766675958188153
2008-10-15;0.06931247332226702
2008-10-16;0.06980639445300463
2008-10-17;0.056410520567892246
2008-10-18;-0.042565846153846155
2008-10-19;0.006136714975845413
2008-10-20;0.09554803921568628
2008-10-21;0.08009850818094322
2008-10-22;0.08345955084531921
2008-10-23;0.07354075242718447
2008-10-24;0.045847598870056495
2008-10-25;-0.07503491620111732
2008-10-26;-0.019904305283757338
2008-10-27;0.08034874062165058
2008-10-28;0.0898510522742702
2008-10-29;0.08764129676969556
2008-10-30;0.07981788636363636
2008-10-31;0.0535850837628866
2008-11-01;-0.04343590308370044
2008-11-02;-0.007854418604651163
2008-11-03;0.09679335219236208
2008-11-04;0.07100569563927618
2008-11-05;0.08930466334164588
2008-11-06;0.07442828124999999
2008-11-07;0.06693761314113308
2008-11-08;-0.05950261904761905
2008-11-09;-0.016350434782608694
2008-11-10;0.1094015203870076
2008-11-11;0.09571083669354838
2008-11-12;0.08202264378927017
2008-11-13;0.07648826881975779
2008-11-14;0.06355257763975156
2008-11-15;-0.018257563025210085
2008-11-16;-0.011262142857142858
2008-11-17;0.08313367003367005
2008-11-18;0.07707757422615287
2008-11-19;0.08371961387800785
2008-11-20;0.0803783359914939
2008-11-21;0.08438250453720508
2008-11-22;-0.062149736842105265
2008-11-23;-0.013659653465346538
2008-11-24;0.11089944084755739
2008-11-25;0.09977719143946057
2008-11-26;0.04792384243261921
2008-11-27;-0.015848248133256748
2008-11-28;0.010509426462237365
2008-11-29;-0.14401374663072775
2008-11-30;-0.06626312056737589
2008-12-01;0.08085076023391813
2008-12-02;0.09685984193628056
2008-12-03;0.0822982509716824
2008-12-04;0.08942134231957315
2008-12-05;0.05738019017432646
2008-12-06;-0.05307722772277228
2008-12-07;-0.02205718015665796
2008-12-08;0.1095919874536641
2008-12-09;0.09252593707250342
2008-12-10;0.10310646638054363
2008-12-11;0.07458432923257176
2008-12-12;0.03795033690051526
2008-12-13;-0.04547034120734909
2008-12-14;-0.03817670157068063
2008-12-15;0.08379404830362278
2008-12-16;0.07866476372575798
2008-12-17;0.07326426966292135
2008-12-18;0.08645933352160406
2008-12-19;0.08487640203932995
2008-12-20;-0.03552694805194805
2008-12-21;0.017614792899408285
2008-12-22;0.056942176870748304
2008-12-23;0.04775687044307347
2008-12-24;0.03400807660283097
2008-12-25;-0.015343583535108958
2008-12-26;-0.009189628482972136
2008-12-27;-0.18070201612903225
2008-12-28;-0.10948445121951218
2008-12-29;0.039257688229056203
2008-12-30;0.056575230946882216
2008-12-31;0.04631446059678653
2009-01-01;-0.05324627329192546
2009-01-02;0.03135696302124312
2009-01-03;-0.0627997005988024
2009-01-04;-0.11795699481865285
2009-01-05;0.0879684971098266
2009-01-06;0.09052115732368897
2009-01-07;0.06994125
2009-01-08;0.06980361643835616
2009-01-09;0.04226760343481655
2009-01-10;-0.03616309314586994
2009-01-11;-0.024803550295857988
2009-01-12;0.0800795681511471
2009-01-13;0.0778885782747604
2009-01-14;0.07648771635957566
2009-01-15;0.06282925672113863
2009-01-16;0.056848827292110875
2009-01-17;-0.06230928270042194
2009-01-18;-0.037805764966740575
2009-01-19;0.06263548812664907
2009-01-20;0.06982461723206244
2009-01-21;0.0792099025974026
2009-01-22;0.08537617924528303
2009-01-23;0.05120494240059457
2009-01-24;-0.059993525179856115
2009-01-25;-0.009662148337595908
2009-01-26;0.09233574635241303
2009-01-27;0.10443157894736842
2009-01-28;0.07374843132085421
2009-01-29;0.06897611168562565
2009-01-30;0.05517265943012212
2009-01-31;0.030032
2009-02-01;-0.0013936170212765935
2009-02-02;0.08961392937219731
2009-02-03;0.08948475776965266
2009-02-04;0.08381622326551905
2009-02-05;0.0793108549222798
2009-02-06;0.0525855754857997
2009-02-07;-0.0525875
2009-02-08;-0.010560740740740739
2009-02-09;0.08095535960319647
2009-02-10;0.09168951593286305
2009-02-11;0.07640810120112446
2009-02-12;0.07388544140423335
2009-02-13;0.058976509141083135
2009-02-14;-0.003089954337899542
2009-02-15;-0.021286590909090908
2009-02-16;0.06659095595126523
2009-02-17;0.09200158280179542
2009-02-18;0.07750066958537213
2009-02-19;0.08547335907335907
2009-02-20;0.04987140151515152
2009-02-21;-0.004141745283018869
2009-02-22;-0.03916425120772946
2009-02-23;0.09037602932882122
2009-02-24;0.09224829485834209
2009-02-25;0.06836393229166667
2009-02-26;0.0862414676188131
2009-02-27;0.07764854800136659
2009-02-28;0.008445879120879123
2009-03-01;-0.016085894736842108
2009-03-02;0.08460023029682702
2009-03-03;0.09213873653281097
2009-03-04;0.08531739615277391
2009-03-05;0.07548724723645187
2009-03-06;0.0433438677431757
2009-03-07;0.0005403693931398414
2009-03-08;-0.012153030303030301
2009-03-09;0.09058911644236396
2009-03-10;0.0985478417266187
2009-03-11;0.08120125874125873
2009-03-12;0.07619041429731925
2009-03-13;0.05415216084178881
2009-03-14;0.00840920716112532
2009-03-15;-0.05930979381443299
2009-03-16;0.09014154050464808
2009-03-17;0.09049484619535887
2009-03-18;0.09008611647805687
2009-03-19;0.07623035763035764
2009-03-20;0.06596191369606004
2009-03-21;0.0030185915492957744
2009-03-22;-0.037113404825737266
2009-03-23;0.0987796843615495
2009-03-24;0.10158660030627871
2009-03-25;0.07319724540901502
2009-03-26;0.09062479409258734
2009-03-27;0.05662302631578947
2009-03-28;0.01140027027027027
2009-03-29;0.03094919168591224
2009-03-30;0.07797679280232866
2009-03-31;0.09268177570093458
2009-04-01;0.09368445027426663
2009-04-02;0.09327507796257796
2009-04-03;0.07942418730650155
2009-04-04;-0.0263125
2009-04-05;-0.014726108374384235
2009-04-06;0.10702236299351797
2009-04-07;0.09383457095709571
2009-04-08;0.08139314301707248
2009-04-09;0.09258583623142586
2009-04-10;0.026198489140698774
2009-04-11;-0.016576774193548385
2009-04-12;-0.01269012987012987
2009-04-13;0.08084034045922407
2009-04-14;0.09897037037037038
2009-04-15;0.09673011593421407
2009-04-16;0.09396640440597955
2009-04-17;0.07737182398864444
2009-04-18;-0.004151156069364161
2009-04-19;-0.015289800995024874
2009-04-20;0.10211630133534895
2009-04-21;0.12125661995398451
2009-04-22;0.10501406936980948
2009-04-23;0.09535644887053679
2009-04-24;0.06249516240497581
2009-04-25;-0.067892656587473
2009-04-26;-0.07314406130268199
2009-04-27;0.06260409704737926
2009-04-28;0.07513682974559688
2009-04-29;0.06286573008849558
2009-04-30;0.07006812500000001
2009-05-01;0.04891554770318021
2009-05-02;-0.10435872576177284
2009-05-03;-0.0642903890160183
2009-05-04;0.09676188772702256
2009-05-05;0.09723753659085792
2009-05-06;0.09091016670579948
2009-05-07;0.0841245938261576
2009-05-08;0.052503887113951014
2009-05-09;-0.06517908309455588
2009-05-10;-0.03828235294117647
2009-05-11;0.09077336844515686
2009-05-12;0.08817334285131552
2009-05-13;0.07823771722806265
2009-05-14;0.08119521748093177
2009-05-15;0.05278557417245607
2009-05-16;-0.061664750000000004
2009-05-17;-0.003339427312775329
2009-05-18;0.11379684835959701
2009-05-19;0.11928370354079613
2009-05-20;0.09395035389282103
2009-05-21;0.08233702005730659
2009-05-22;0.06173439153439153
2009-05-23;-0.05997215189873418
2009-05-24;-0.009435045317220543
2009-05-25;-0.012217013232514179
2009-05-26;0.1052030303030303
2009-05-27;0.12487226410189758
2009-05-28;0.0958770717500662
2009-05-29;0.08179144736842105
2009-05-30;-0.0055011204481792714
2009-05-31;-0.011483027522935778
2009-06-01;0.1097291905354919
2009-06-02;0.11788457103321033
2009-06-03;0.11046876506830967
2009-06-04;0.12039018718094156
2009-06-05;0.07950774410774411
2009-06-06;-0.055584715025906735
2009-06-07;0.0007314516129032265
2009-06-08;0.11947853431774678
2009-06-09;0.10848635493573967
2009-06-10;0.09135801056338028
2009-06-11;0.09653856489422527
2009-06-12;0.06431547479484173
2009-06-13;-0.010548137535816618
2009-06-14;-0.004376839237057221
2009-06-15;0.11111904888416578
2009-06-16;0.10083788032454362
2009-06-17;0.09599149184149183
2009-06-18;0.0905213298028832
2009-06-19;0.072969824692279
2009-06-20;-0.05938376068376068
2009-06-21;-0.05215382585751979
2009-06-22;0.09485491259795058
2009-06-23;84
2009-06-24;0.10611322797775827
2009-06-25;0.10515376600178625
2009-06-26;0.07230613132911393
2009-06-27;-0.054459587020648965
2009-06-28;-0.035981025641025635
2009-06-29;0.0991043984108967
2009-06-30;0.10115202250200911
2009-07-01;0.09989298903635314
2009-07-02;0.08195260273972603
2009-07-03;0.0645923658872077
2009-07-04;-0.02555566037735849
2009-07-05;-0.00906305882352941
2009-07-06;0.08964189693801344
2009-07-07;0.09407077267637179
2009-07-08;0.08440644007155634
2009-07-09;0.08881919850885368
2009-07-10;0.06746344637223975
2009-07-11;-0.01918390501319261
2009-07-12;-0.065877545691906
2009-07-13;0.09337638387484959
2009-07-14;0.11236899077590884
2009-07-15;0.0974198621055423
2009-07-16;0.0941671590909091
2009-07-17;0.066401191362621
2009-07-18;-0.05955747126436781
2009-07-19;-0.07636666666666667
2009-07-20;0.10723416589577552
2009-07-21;0.10498408108108108
2009-07-22;0.0971769620928991
2009-07-23;0.09950493827160493
2009-07-24;0.07996147510295769
2009-07-25;-0.03343588957055215
2009-07-26;-0.025955820105820104
2009-07-27;0.0940340334941811
2009-07-28;0.11287252939704778
2009-07-29;0.09962431886982845
2009-07-30;0.08959887689936137
2009-07-31;0.06776191048362872
2009-08-01;-0.05361671309192201
2009-08-02;-0.01522084592145015
2009-08-03;0.098441250356837
2009-08-04;0.09420500736377026
2009-08-05;0.10272385947792145
2009-08-06;0.09561876478939896
2009-08-07;0.06653325853901769
2009-08-08;-0.053486728395061724
2009-08-09;-0.03044585635359116
2009-08-10;0.10696758194976586
2009-08-11;0.09589651488170949
2009-08-12;0.10412415103300877
2009-08-13;0.11824129778672032
2009-08-14;0.0782864302235929
2009-08-15;-0.04370496894409938
2009-08-16;0.020351282051282053
2009-08-17;0.08649131396083386
2009-08-18;0.10575701275045538
2009-08-19;0.0894544776119403
2009-08-20;0.119032
2009-08-21;0.060186352715040844
2009-08-22;-0.022595364238410597
2009-08-23;-0.01667099697885196
2009-08-24;0.10487481764501563
2009-08-25;0.09677065671641791
2009-08-26;0.09498309258043336
2009-08-27;0.09183171200000001
2009-08-28;0.08126288100208769
2009-08-29;-0.06327382920110193
2009-08-30;-0.0178726582278481
2009-08-31;0.10025311087938825
2009-09-01;0.10997660594439118
2009-09-02;0.09589962065946893
2009-09-03;0.09706987028301887
2009-09-04;0.07233029779887787
2009-09-05;-0.03308132530120481
2009-09-06;0.017671698113207547
2009-09-07;0.060485785007072135
2009-09-08;0.10758104898565067
2009-09-09;0.11473009472917173
2009-09-10;0.11345046660117879
2009-09-11;0.08588954954954955
2009-09-12;-0.038201072386058986
2009-09-13;-0.030805373831775704
2009-09-14;0.11663887179487178
2009-09-15;0.1182763814408953
2009-09-16;0.1181055673947789
2009-09-17;0.10427242317106336
2009-09-18;0.0707015963107485
2009-09-19;0.014607911392405065
2009-09-20;-0.038510481586402266
2009-09-21;0.11786947426369392
2009-09-22;0.1297988324008757
2009-09-23;0.10934599112039697
2009-09-24;0.1030595295375568
2009-09-25;0.0739347345920912
2009-09-26;-0.026031329113924053
2009-09-27;-0.02026202898550725
2009-09-28;0.10752582953806115
2009-09-29;0.10457341929085048
2009-09-30;0.10489623567921441
2009-10-01;0.10729077238550923
2009-10-02;0.08825151948516267
2009-10-03;0.024059838274932615
2009-10-04;-0.02841291759465479
2009-10-05;0.12796900152827304
2009-10-06;0.12220459406903257
2009-10-07;0.11837411219763253
2009-10-08;0.11632639444889245
2009-10-09;0.09853379765395895
2009-10-10;0.015385492227979277
2009-10-11;0.022963852242744064
2009-10-12;0.10319334933150497
2009-10-13;0.11907900381315539
2009-10-14;0.1318888166449935
2009-10-15;0.10325173346447013
2009-10-16;0.07631032467532467
2009-10-17;-0.03132065217391304
2009-10-18;-0.02908804071246819
2009-10-19;0.11220243422670273
2009-10-20;0.11334750434027778
2009-10-21;0.11957241462241462
2009-10-22;0.10335543748586931
2009-10-23;0.08241915949702185
2009-10-24;0.002794615384615385
2009-10-25;-0.003390106951871658
2009-10-26;0.10789514494461466
2009-10-27;0.12210648399916336
2009-10-28;0.10345997858672376
2009-10-29;0.11122751718560453
2009-10-30;0.07399314079422382
2009-10-31;-0.0198856
2009-11-01;-0.0012970027247956389
2009-11-02;0.11281890737410073
2009-11-03;0.11570867368421053
2009-11-04;0.10951384372177055
2009-11-05;0.10886143803976703
2009-11-06;0.07338100339691664
2009-11-07;0.02886694915254237
2009-11-08;0.004770982142857141
2009-11-09;0.11622816871099634
2009-11-10;0.11962381901534781
2009-11-11;0.10146086070791953
2009-11-12;0.10912563297761037
2009-11-13;0.07533344965104685
2009-11-14;0.001956233421750661
2009-11-15;0.03553853427895981
2009-11-16;0.11287863626767997
2009-11-17;0.13002937234755416
2009-11-18;0.11834282665401945
2009-11-19;0.11638653158522051
2009-11-20;0.08348887367339952
2009-11-21;0.012902456140350876
2009-11-22;-0.003388755980861243
2009-11-23;0.12722256178580918
2009-11-24;0.12138845541401275
2009-11-25;0.08840503355704699
2009-11-26;0.03854971464806595
2009-11-27;0.041194983461962514
2009-11-28;-0.055546666666666675
2009-11-29;0.020273203883495145
2009-11-30;0.11466289274106176
2009-12-01;0.12948252712477396
2009-12-02;0.13401238255841966
2009-12-03;0.11825860255447032
2009-12-04;0.09606597004528039
2009-12-05;-0.028844025157232705
2009-12-06;0.04510801687763713
2009-12-07;0.12293867773019272
2009-12-08;0.12304132712456343
2009-12-09;0.1120539911018058
2009-12-10;0.12136493787142086
2009-12-11;0.10257705223880596
2009-12-12;0.05149770773638968
2009-12-13;0.01674871794871795
2009-12-14;0.12885534541633833
2009-12-15;0.10987958699264183
2009-12-16;0.12979606195851928
2009-12-17;0.10958897377132672
2009-12-18;0.10537781446021789
2009-12-19;-0.009636334405144695
2009-12-20;0.02492017543859649
2009-12-21;0.1305299719887955
2009-12-22;0.1125020107238606
2009-12-23;0.09809561439801408
2009-12-24;0.06346599025974026
2009-12-25;-0.018036388140161723
2009-12-26;-0.08357927272727272
2009-12-27;-0.08382741116751269
2009-12-28;0.07616647727272728
2009-12-29;0.09433449384038564
2009-12-30;0.07233305274971942
2009-12-31;0.1099484574868322
2010-01-01;-0.011238255033557047
2010-01-02;-0.043803557312252966
2010-01-03;-0.02590096618357488
2010-01-04;0.10418451040600478
2010-01-05;0.1237532149582997
2010-01-06;0.12555074667390714
2010-01-07;0.10263649500788229
2010-01-08;0.08420560173473075
2010-01-09;-0.04307914438502674
2010-01-10;-0.02803647469458988
2010-01-11;0.10645188420264537
2010-01-12;0.096340344747263
2010-01-13;0.10153903856312732
2010-01-14;0.11076629834254144
2010-01-15;0.08327661498708011
2010-01-16;-0.0034455470737913504
2010-01-17;0.01910272
2010-01-18;0.09104926253687315
2010-01-19;0.1234019870410367
2010-01-20;0.10787938144329898
2010-01-21;0.11327506166748891
2010-01-22;0.09224784452296819
2010-01-23;0.034066011235955054
2010-01-24;0.05267535211267606
2010-01-25;0.11608541257367387
2010-01-26;0.12035208665906501
2010-01-27;0.11614751018560433
2010-01-28;0.11275009195402298
2010-01-29;0.096307025459233
2010-01-30;-0.015145931758530186
2010-01-31;0.0006955801104972373
2010-02-01;0.1231929215509468
2010-02-02;0.12029871396895786
2010-02-03;0.10412616756629899
2010-02-04;0.10476830171217029
2010-02-05;0.07207539536594337
2010-02-06;-0.0582391447368421
2010-02-07;0.010116635514018693
2010-02-08;0.11289006402048657
2010-02-09;0.1231611536728256
2010-02-10;0.1125942354076218
2010-02-11;0.10897386685552407
2010-02-12;0.0761184645286686
2010-02-13;-0.03210366379310345
2010-02-14;0.018666881028938907
2010-02-15;0.11025904392764858
2010-02-16;0.12083231707317073
2010-02-17;0.1124083432942864
2010-02-18;0.10777975005785698
2010-02-19;0.08859130586592179
2010-02-20;0.003021218487394956
2010-02-21;0.03608056042031524
2010-02-22;0.11310569588905399
2010-02-23;0.10366457627118644
2010-02-24;0.0996975854214123
2010-02-25;0.10745815302252955
2010-02-26;0.08351103975535168
2010-02-27;-0.016177335375191424
2010-02-28;0.01009557142857143
2010-03-01;0.11907482150356993
2010-03-02;0.11979170896785109
2010-03-03;0.11105638736263736
2010-03-04;0.09776711972238289
2010-03-05;0.09598306895435416
2010-03-06;-0.001145528455284554
2010-03-07;0.050159224806201545
2010-03-08;0.13263065314200892
2010-03-09;0.12998551740247605
2010-03-10;0.11455531335149864
2010-03-11;0.10338526558891456
2010-03-12;0.07780857787810384
2010-03-13;-0.002505357142857142
2010-03-14;0.019772924901185773
2010-03-15;0.10199123711340206
2010-03-16;0.11409060547295842
2010-03-17;0.10021683899556869
2010-03-18;0.10129194925591607
2010-03-19;0.07857804076265615
2010-03-20;-0.036105523255813954
2010-03-21;0.05695831960461285
2010-03-22;0.11347610598533239
2010-03-23;0.12293411970292706
2010-03-24;0.10606665078608862
2010-03-25;0.10562279177526789
2010-03-26;0.07726399516713653
2010-03-27;-0.026009774436090226
2010-03-28;0.0028059907834101392
2010-03-29;0.08619990862016448
2010-03-30;0.11234962874962875
2010-03-31;0.09489777530589545
2010-04-01;0.10537175054029022
2010-04-02;0.038786311389759666
2010-04-03;-0.056453240740740734
2010-04-04;-0.027581560283687943
2010-04-05;0.08776204212454213
2010-04-06;0.09799243353783232
2010-04-07;0.09462903321470938
